Hora;Fecha;Precio Bolsa Nacional
P12;2025-02-05; 716,7 
P12;2025-02-06; 705,7 
P12;2025-02-07; 645,4 
P12;2025-02-08; 496,4 
P12;2025-02-09; 555,2 
P12;2025-02-10; 550,8 
P12;2025-02-11; 455,0 
P12;2025-02-12; 587,3 
P12;2025-02-13; 486,1 
P12;2025-02-14; 447,7 
P12;2025-02-15; 450,9 
P12;2025-02-16; 309,4 
P12;2025-02-17; 350,1 
P12;2025-02-18; 265,5 
P12;2025-02-19; 238,1 
P12;2025-02-20; 220,8 
P12;2025-02-21; 195,0 
P12;2025-02-22; 181,4 
P12;2025-02-23; 174,9 
P12;2025-02-24; 227,7 
P12;2025-02-25; 194,3 
P12;2025-02-26; 310,5 
P12;2025-02-27; 178,0 
P12;2025-02-28; 171,7 
P12;2025-03-01; 169,3 
P12;2025-03-02; 136,3 
P12;2025-03-03; 188,6 
P12;2025-03-04; 209,1 
P12;2025-03-05; 220,3 
P12;2025-03-06; 147,3 
P12;2025-03-07; 129,1 
P12;2025-03-08; 131,2 
P12;2025-03-09; 115,1 
P12;2025-03-10; 200,0 
P12;2025-03-11; 203,7 
P12;2025-03-12; 217,7 
P12;2025-03-13; 210,0 
P12;2025-03-14; 161,4 
P12;2025-03-15; 190,9 
P12;2025-03-16; 192,4 
P12;2025-03-17; 206,4 
P12;2025-03-18; 186,7 
P12;2025-03-19; 192,2 
P12;2025-03-20; 270,8 
P12;2025-03-21; 183,1 
P12;2025-03-22; 184,3 
P12;2025-03-23; 117,0 
P12;2025-03-24; 155,1 
P12;2025-03-25; 182,5 
P12;2025-03-26; 209,6 
P12;2025-03-27; 283,0 
P12;2025-03-28; 170,1 
P12;2025-03-29; 160,6 
P12;2025-03-30; 131,1 
P12;2025-03-31; 210,9 
P12;2025-04-01; 165,0 
P12;2025-04-02; 165,4 
P12;2025-04-03; 181,5 
P12;2025-04-04; 114,6 
P12;2025-04-05; 115,1 
P12;2025-04-06; 120,8 
P12;2025-04-07; 122,8 
P12;2025-04-08; 190,0 
P12;2025-04-09; 147,5 
P12;2025-04-10; 148,1 
P12;2025-04-11; 109,3 
P12;2025-04-12; 107,6 
P12;2025-04-13; 108,2 
P12;2025-04-14; 114,5 
P12;2025-04-15; 116,0 
P12;2025-04-16; 114,0 
P12;2025-04-17; 107,4 
P12;2025-04-18; 113,7 
P12;2025-04-19; 115,8 
P12;2025-04-20; 113,3 
P12;2025-04-21; 112,6 
P12;2025-04-22; 113,8 
P12;2025-04-23; 117,1 
P12;2025-04-24; 113,9 
P12;2025-04-25; 114,9 
P12;2025-04-26; 108,8 
P12;2025-04-27; 110,7 
P12;2025-04-28; 108,9 
P12;2025-04-29; 107,3 
P12;2025-04-30; 107,6 
P12;2025-05-01; 107,4 
P12;2025-05-02; 107,9 
P12;2025-05-03; 108,3 
P12;2025-05-04; 105,1 
P12;2025-05-05; 106,7 
P12;2025-05-06; 113,0 
P12;2025-05-07; 110,1 
P12;2025-05-08; 106,7 
P12;2025-05-09; 105,0 
P12;2025-05-10; 104,8 
P12;2025-05-11; 109,4 
P12;2025-05-12; 107,1 
P12;2025-05-13; 115,3 
P12;2025-05-14; 120,1 
P12;2025-05-15; 119,8 
P12;2025-05-16; 112,0 
P12;2025-05-17; 112,2 
P12;2025-05-18; 106,7 
P12;2025-05-19; 109,5 
P12;2025-05-20; 110,5 
P12;2025-05-21; 106,7 
P12;2025-05-22; 112,0 
P12;2025-05-23; 113,1 
P12;2025-05-24; 111,5 
P12;2025-05-25; 108,4 
P12;2025-05-26; 111,4 
P12;2025-05-27; 108,7 
P12;2025-05-28; 108,0 
P12;2025-05-29; 108,1 
P12;2025-05-30; 110,3 
P12;2025-05-31; 109,0 
P12;2025-06-01; 106,8 
P12;2025-06-02; 108,1 
P12;2025-06-03; 108,2 
P12;2025-06-04; 104,9 
P12;2025-06-05; 115,6 
P12;2025-06-06; 106,2 
P12;2025-06-07; 104,9 
P12;2025-06-08; 108,2 
P12;2025-06-09; 107,6 
P12;2025-06-10; 108,9 
P12;2025-06-11; 108,2 
P12;2025-06-12; 110,2 
P12;2025-06-13; 109,3 
P12;2025-06-14; 109,7 
P12;2025-06-15; 112,7 
P12;2025-06-16; 110,2 
P12;2025-06-17; 105,6 
P12;2025-06-18; 105,1 
P12;2025-06-19; 107,6 
P12;2025-06-20; 105,4 
P12;2025-06-21; 105,9 
P12;2025-06-22; 106,3 
P12;2025-06-23; 109,5 
P12;2025-06-24; 107,5 
P12;2025-06-25; 105,0 
P12;2025-06-26; 107,9 
P12;2025-06-27; 109,6 
P12;2025-06-28; 105,9 
P12;2025-06-29; 104,2 
P12;2025-06-30; 106,0 
P12;2025-07-01; 104,5 
P12;2025-07-02; 109,4 
P12;2025-07-03; 109,0 
P12;2025-07-04; 113,8 
P12;2025-07-05; 105,8 
P12;2025-07-06; 108,9 
P12;2025-07-07; 112,3 
P12;2025-07-08; 108,1 
P12;2025-07-09; 119,7 
P12;2025-07-10; 159,3 
P12;2025-07-11; 112,9 
P12;2025-07-12; 113,6 
P12;2025-07-13; 110,1 
P12;2025-07-14; 112,5 
P12;2025-07-15; 113,6 
P12;2025-07-16; 113,6 
P12;2025-07-17; 111,6 
P12;2025-07-18; 110,6 
P12;2025-07-19; 110,2 
P12;2025-07-20; 105,4 
P12;2025-07-21; 110,4 
P12;2025-07-22; 121,1 
P12;2025-07-23; 120,7 
P12;2025-07-24; 117,5 
P12;2025-07-25; 120,7 
P12;2025-07-26; 119,4 
P12;2025-07-27; 103,7 
P12;2025-07-28; 114,0 
P12;2025-07-29; 111,3 
P12;2025-07-30; 109,8 
P12;2025-07-31; 104,8 
P12;2025-08-01; 110,8 
P12;2025-08-02; 107,0 
P12;2025-08-03; 101,8 
P12;2025-08-04; 109,5 
P12;2025-08-05; 109,1 
P12;2025-08-06; 107,0 
P12;2025-08-07; 110,4 
P12;2025-08-08; 106,6 
P12;2025-08-09; 106,5 
P12;2025-08-10; 108,1 
P12;2025-08-11; 108,6 
P12;2025-08-12; 137,5 
P12;2025-08-13; 159,3 
P12;2025-08-14; 218,9 
P12;2025-08-15; 216,2 
P12;2025-08-16; 218,4 
P12;2025-08-17; 214,6 
P12;2025-08-18; 233,2 
P12;2025-08-19; 248,5 
P12;2025-08-20; 253,1 
P12;2025-08-21; 279,9 
P12;2025-08-22; 278,2 
P12;2025-08-23; 182,9 
P12;2025-08-24; 179,4 
P12;2025-08-25; 278,4 
P12;2025-08-26; 282,2 
P12;2025-08-27; 279,3 
P12;2025-08-28; 353,0 
P12;2025-08-29; 343,7 
P12;2025-08-30; 292,9 
P12;2025-08-31; 204,1 
P12;2025-09-01; 444,3 
P12;2025-09-02; 111,2 
P12;2025-09-03; 221,8 
P12;2025-09-04; 218,3 
P12;2025-09-05; 215,3 
P12;2025-09-06; 106,7 
P12;2025-09-07; 99,2 
P12;2025-09-08; 105,6 
P12;2025-09-09; 107,2 
P12;2025-09-10; 111,6 
P12;2025-09-11; 196,5 
P12;2025-09-12; 151,2 
P12;2025-09-13; 164,5 
P12;2025-09-14; 162,7 
P12;2025-09-15; 238,8 
P12;2025-09-16; 293,4 
P12;2025-09-17; 262,3 
P12;2025-09-18; 267,1 
P12;2025-09-19; 268,8 
P12;2025-09-20; 243,8 
P12;2025-09-21; 223,2 
P12;2025-09-22; 250,1 
P12;2025-09-23; 252,3 
P12;2025-09-24; 382,5 
P12;2025-09-25; 400,5 
P12;2025-09-26; 399,6 
P12;2025-09-27; 222,4 
P12;2025-09-28; 261,1 
P12;2025-09-29; 275,5 
P12;2025-09-30; 255,0 
P12;2025-10-01; 258,6 
P12;2025-10-02; 234,6 
P12;2025-10-03; 276,2 
P12;2025-10-04; 204,0 
P12;2025-10-05; 111,0 
P12;2025-10-06; 224,0 
P12;2025-10-07; 231,1 
P12;2025-10-08; 231,2 
P12;2025-10-09; 197,5 
P12;2025-10-10; 165,6 
P12;2025-10-11; 106,9 
P12;2025-10-12; 103,8 
P12;2025-10-13; 103,3 
P12;2025-10-14; 109,3 
P12;2025-10-15; 111,5 
P12;2025-10-16; 111,5 
P12;2025-10-17; 108,8 
P12;2025-10-18; 108,8 
P12;2025-10-19; 105,2 
P12;2025-10-20; 105,5 
P12;2025-10-21; 108,1 
P12;2025-10-22; 112,4 
P12;2025-10-23; 105,1 
P12;2025-10-24; 104,2 
P12;2025-10-25; 109,1 
P12;2025-10-26; 100,6 
P12;2025-10-27; 103,2 
P12;2025-10-28; 111,2 
P12;2025-10-29; 103,2 
P12;2025-10-30; 105,2 
P12;2025-10-31; 104,2 
P12;2025-11-01; 98,2 
P12;2025-11-02; 97,9 
P12;2025-11-03; 98,2 
P12;2025-11-04; 121,6 
P12;2025-11-05; 124,6 
P12;2025-11-06; 122,7 
P12;2025-11-07; 253,6 
P12;2025-11-08; 143,3 
P12;2025-11-09; 141,4 
P12;2025-11-10; 174,2 
P12;2025-11-11; 274,6 
P12;2025-11-12; 282,0 
P12;2025-11-13; 281,3 
P12;2025-11-14; 282,4 
P12;2025-11-15; 270,4 
P12;2025-11-16; 108,1 
P12;2025-11-17; 175,3 
P12;2025-11-18; 106,1 
P12;2025-11-19; 248,8 
P12;2025-11-20; 110,2 
P12;2025-11-21; 258,9 
P12;2025-11-22; 138,5 
P12;2025-11-23; 166,1 
P12;2025-11-24; 223,9 
P12;2025-11-25; 146,3 
P12;2025-11-26; 170,5 
P12;2025-11-27; 210,4 
P12;2025-11-28; 268,9 
P12;2025-11-29; 238,8 
P12;2025-11-30; 236,5 
P12;2025-12-01; 297,5 
P12;2025-12-02; 297,2 
P12;2025-12-03; 287,4 
P12;2025-12-04; 250,7 
P12;2025-12-05; 116,2 
P12;2025-12-06; 118,6 
P12;2025-12-07; 110,6 
P12;2025-12-08; 107,5 
P12;2025-12-09; 219,1 
P12;2025-12-10; 205,7 
P12;2025-12-11; 243,9 
P12;2025-12-12; 237,2 
P12;2025-12-13; 243,4 
P12;2025-12-14; 249,9 
P12;2025-12-15; 311,0 
P12;2025-12-16; 329,4 
P12;2025-12-17; 340,7 
P12;2025-12-18; 390,6 
P12;2025-12-19; 379,6 
P12;2025-12-20; 380,6 
P12;2025-12-21; 410,9 
P12;2025-12-22; 438,6 
P12;2025-12-23; 434,4 
P12;2025-12-24; 247,9 
P12;2025-12-25; 114,5 
P12;2025-12-26; 185,0 
P12;2025-12-27; 258,9 
P12;2025-12-28; 243,8 
P12;2025-12-29; 306,8 
P12;2025-12-30; 280,6 
P12;2025-12-31; 269,5 
P12;2026-01-01; 244,3 
P12;2026-01-02; 329,0 
P12;2026-01-03; 327,9 
P12;2026-01-04; 283,2 
P12;2026-01-05; 334,1 
P12;2026-01-06; 312,2 
P12;2026-01-07; 252,6 
P12;2026-01-08; 156,2 
P12;2026-01-09; 148,8 
P12;2026-01-10; 151,5 
P12;2026-01-11; 110,8 
P12;2026-01-12; 151,1 
P12;2026-01-13; 103,7 
P12;2026-01-14; 109,5 
P12;2026-01-15; 117,3 
P12;2026-01-16; 109,5 
P12;2026-01-17; 100,5 
P12;2026-01-18; 97,6 
P12;2026-01-19; 149,7 
P12;2026-01-20; 174,2 
P12;2026-01-21; 175,7 
P12;2026-01-22; 181,5 
P12;2026-01-23; 196,4 
P12;2026-01-24; 201,5 
P12;2026-01-25; 217,7 
P12;2026-01-26; 235,3 
P12;2026-01-27; 259,1 
P12;2026-01-28; 254,7 
P12;2026-01-29; 242,2 
P12;2026-01-30; 247,0 
P12;2026-01-31; 208,0 
P12;2026-02-01; 155,6 
P12;2026-02-02; 102,4 
P12;2026-02-03; 109,1 
P12;2026-02-04; 112,0 
P12;2026-02-05; 112,2 
P12;2026-02-06; 120,9 
P12;2026-02-07; 105,3 
P13;2021-01-01; 153,3 
P13;2021-01-02; 148,0 
P13;2021-01-03; 138,2 
P13;2021-01-04; 166,5 
P13;2021-01-05; 188,5 
P13;2021-01-06; 197,2 
P13;2021-01-07; 181,5 
P13;2021-01-08; 183,8 
P13;2021-01-09; 173,6 
P13;2021-01-10; 166,2 
P13;2021-01-11; 156,5 
P13;2021-01-12; 153,8 
P13;2021-01-13; 149,4 
P13;2021-01-14; 160,5 
P13;2021-01-15; 178,8 
P13;2021-01-16; 147,5 
P13;2021-01-17; 161,7 
P13;2021-01-18; 188,4 
P13;2021-01-19; 181,4 
P13;2021-01-20; 207,4 
P13;2021-01-21; 213,3 
P13;2021-01-22; 214,0 
P13;2021-01-23; 275,3 
P13;2021-01-24; 209,6 
P13;2021-01-25; 252,6 
P13;2021-01-26; 253,1 
P13;2021-01-27; 236,1 
P13;2021-01-28; 236,7 
P13;2021-01-29; 223,2 
P13;2021-01-30; 232,7 
P13;2021-01-31; 224,1 
P13;2021-02-01; 242,2 
P13;2021-02-02; 347,3 
P13;2021-02-03; 357,6 
P13;2021-02-04; 266,7 
P13;2021-02-05; 266,7 
P13;2021-02-06; 272,7 
P13;2021-02-07; 276,7 
P13;2021-02-08; 289,8 
P13;2021-02-09; 307,7 
P13;2021-02-10; 319,7 
P13;2021-02-11; 297,6 
P13;2021-02-12; 308,7 
P13;2021-02-13; 286,6 
P13;2021-02-14; 247,0 
P13;2021-02-15; 322,8 
P13;2021-02-16; 296,8 
P13;2021-02-17; 297,0 
P13;2021-02-18; 307,3 
P13;2021-02-19; 290,7 
P13;2021-02-20; 264,9 
P13;2021-02-21; 266,5 
P13;2021-02-22; 292,7 
P13;2021-02-23; 298,2 
P13;2021-02-24; 254,5 
P13;2021-02-25; 257,5 
P13;2021-02-26; 308,4 
P13;2021-02-27; 259,8 
P13;2021-02-28; 241,8 
P13;2021-03-01; 251,2 
P13;2021-03-02; 231,6 
P13;2021-03-03; 214,0 
P13;2021-03-04; 197,2 
P13;2021-03-05; 255,1 
P13;2021-03-06; 200,0 
P13;2021-03-07; 183,4 
P13;2021-03-08; 240,1 
P13;2021-03-09; 220,7 
P13;2021-03-10; 215,3 
P13;2021-03-11; 214,1 
P13;2021-03-12; 214,1 
P13;2021-03-13; 214,2 
P13;2021-03-14; 152,0 
P13;2021-03-15; 209,3 
P13;2021-03-16; 208,9 
P13;2021-03-17; 180,0 
P13;2021-03-18; 222,2 
P13;2021-03-19; 163,1 
P13;2021-03-20; 132,1 
P13;2021-03-21; 129,8 
P13;2021-03-22; 131,5 
P13;2021-03-23; 144,9 
P13;2021-03-24; 131,0 
P13;2021-03-25; 149,9 
P13;2021-03-26; 145,9 
P13;2021-03-27; 171,0 
P13;2021-03-28; 151,1 
P13;2021-03-29; 182,6 
P13;2021-03-30; 155,2 
P13;2021-03-31; 160,8 
P13;2021-04-01; 153,1 
P13;2021-04-02; 153,1 
P13;2021-04-03; 163,4 
P13;2021-04-04; 181,0 
P13;2021-04-05; 204,1 
P13;2021-04-06; 176,4 
P13;2021-04-07; 172,0 
P13;2021-04-08; 151,4 
P13;2021-04-09; 198,8 
P13;2021-04-10; 150,4 
P13;2021-04-11; 145,2 
P13;2021-04-12; 149,3 
P13;2021-04-13; 178,1 
P13;2021-04-14; 145,1 
P13;2021-04-15; 147,9 
P13;2021-04-16; 168,7 
P13;2021-04-17; 198,8 
P13;2021-04-18; 158,3 
P13;2021-04-19; 209,7 
P13;2021-04-20; 193,1 
P13;2021-04-21; 257,8 
P13;2021-04-22; 217,9 
P13;2021-04-23; 195,4 
P13;2021-04-24; 192,9 
P13;2021-04-25; 188,0 
P13;2021-04-26; 218,9 
P13;2021-04-27; 189,5 
P13;2021-04-28; 190,3 
P13;2021-04-29; 186,1 
P13;2021-04-30; 160,3 
P13;2021-05-01; 143,6 
P13;2021-05-02; 128,6 
P13;2021-05-03; 145,9 
P13;2021-05-04; 115,4 
P13;2021-05-05; 151,2 
P13;2021-05-06; 111,8 
P13;2021-05-07; 117,0 
P13;2021-05-08; 111,9 
P13;2021-05-09; 106,0 
P13;2021-05-10; 106,6 
P13;2021-05-11; 101,5 
P13;2021-05-12; 99,0 
P13;2021-05-13; 108,8 
P13;2021-05-14; 93,9 
P13;2021-05-15; 93,7 
P13;2021-05-16; 93,1 
P13;2021-05-17; 92,0 
P13;2021-05-18; 91,9 
P13;2021-05-19; 93,8 
P13;2021-05-20; 92,1 
P13;2021-05-21; 91,6 
P13;2021-05-22; 91,5 
P13;2021-05-23; 91,7 
P13;2021-05-24; 92,1 
P13;2021-05-25; 92,7 
P13;2021-05-26; 92,4 
P13;2021-05-27; 93,0 
P13;2021-05-28; 93,6 
P13;2021-05-29; 94,9 
P13;2021-05-30; 93,9 
P13;2021-05-31; 92,0 
P13;2021-06-01; 89,7 
P13;2021-06-02; 90,7 
P13;2021-06-03; 90,4 
P13;2021-06-04; 90,4 
P13;2021-06-05; 93,3 
P13;2021-06-06; 93,8 
P13;2021-06-07; 92,2 
P13;2021-06-08; 91,8 
P13;2021-06-09; 91,9 
P13;2021-06-10; 91,8 
P13;2021-06-11; 91,1 
P13;2021-06-12; 92,2 
P13;2021-06-13; 90,2 
P13;2021-06-14; 90,6 
P13;2021-06-15; 91,3 
P13;2021-06-16; 93,3 
P13;2021-06-17; 92,3 
P13;2021-06-18; 93,7 
P13;2021-06-19; 93,6 
P13;2021-06-20; 90,9 
P13;2021-06-21; 91,3 
P13;2021-06-22; 91,2 
P13;2021-06-23; 91,2 
P13;2021-06-24; 92,2 
P13;2021-06-25; 92,3 
P13;2021-06-26; 92,0 
P13;2021-06-27; 89,4 
P13;2021-06-28; 92,8 
P13;2021-06-29; 92,3 
P13;2021-06-30; 93,7 
P13;2021-07-01; 95,0 
P13;2021-07-02; 91,3 
P13;2021-07-03; 93,3 
P13;2021-07-04; 91,0 
P13;2021-07-05; 90,1 
P13;2021-07-06; 90,5 
P13;2021-07-07; 91,9 
P13;2021-07-08; 94,1 
P13;2021-07-09; 105,3 
P13;2021-07-10; 92,0 
P13;2021-07-11; 91,2 
P13;2021-07-12; 92,6 
P13;2021-07-13; 91,0 
P13;2021-07-14; 90,6 
P13;2021-07-15; 90,3 
P13;2021-07-16; 90,4 
P13;2021-07-17; 92,6 
P13;2021-07-18; 91,9 
P13;2021-07-19; 91,6 
P13;2021-07-20; 92,7 
P13;2021-07-21; 91,7 
P13;2021-07-22; 93,9 
P13;2021-07-23; 94,2 
P13;2021-07-24; 92,2 
P13;2021-07-25; 90,6 
P13;2021-07-26; 90,6 
P13;2021-07-27; 93,6 
P13;2021-07-28; 92,2 
P13;2021-07-29; 90,7 
P13;2021-07-30; 91,8 
P13;2021-07-31; 90,5 
P13;2021-08-01; 90,8 
P13;2021-08-02; 92,7 
P13;2021-08-03; 134,4 
P13;2021-08-04; 123,4 
P13;2021-08-05; 105,2 
P13;2021-08-06; 93,0 
P13;2021-08-07; 92,1 
P13;2021-08-08; 91,2 
P13;2021-08-09; 91,6 
P13;2021-08-10; 126,4 
P13;2021-08-11; 132,4 
P13;2021-08-12; 96,7 
P13;2021-08-13; 93,1 
P13;2021-08-14; 92,2 
P13;2021-08-15; 93,3 
P13;2021-08-16; 90,8 
P13;2021-08-17; 93,8 
P13;2021-08-18; 95,8 
P13;2021-08-19; 95,2 
P13;2021-08-20; 93,8 
P13;2021-08-21; 94,7 
P13;2021-08-22; 93,3 
P13;2021-08-23; 91,6 
P13;2021-08-24; 91,6 
P13;2021-08-25; 92,1 
P13;2021-08-26; 90,8 
P13;2021-08-27; 91,1 
P13;2021-08-28; 90,7 
P13;2021-08-29; 91,0 
P13;2021-08-30; 91,1 
P13;2021-08-31; 92,9 
P13;2021-09-01; 91,5 
P13;2021-09-02; 91,5 
P13;2021-09-03; 90,6 
P13;2021-09-04; 94,7 
P13;2021-09-05; 92,6 
P13;2021-09-06; 98,4 
P13;2021-09-07; 99,0 
P13;2021-09-08; 93,2 
P13;2021-09-09; 101,4 
P13;2021-09-10; 110,5 
P13;2021-09-11; 95,0 
P13;2021-09-12; 91,6 
P13;2021-09-13; 112,4 
P13;2021-09-14; 102,6 
P13;2021-09-15; 119,0 
P13;2021-09-16; 91,8 
P13;2021-09-17; 91,0 
P13;2021-09-18; 107,9 
P13;2021-09-19; 93,5 
P13;2021-09-20; 123,8 
P13;2021-09-21; 163,3 
P13;2021-09-22; 165,9 
P13;2021-09-23; 178,6 
P13;2021-09-24; 152,6 
P13;2021-09-25; 140,6 
P13;2021-09-26; 90,6 
P13;2021-09-27; 201,5 
P13;2021-09-28; 131,9 
P13;2021-09-29; 200,1 
P13;2021-09-30; 141,8 
P13;2021-10-01; 121,8 
P13;2021-10-02; 124,9 
P13;2021-10-03; 90,4 
P13;2021-10-04; 112,6 
P13;2021-10-05; 123,2 
P13;2021-10-06; 126,3 
P13;2021-10-07; 112,7 
P13;2021-10-08; 113,3 
P13;2021-10-09; 87,9 
P13;2021-10-10; 87,7 
P13;2021-10-11; 112,7 
P13;2021-10-12; 123,5 
P13;2021-10-13; 121,9 
P13;2021-10-14; 125,8 
P13;2021-10-15; 134,6 
P13;2021-10-16; 133,8 
P13;2021-10-17; 87,1 
P13;2021-10-18; 87,3 
P13;2021-10-19; 128,7 
P13;2021-10-20; 90,3 
P13;2021-10-21; 154,2 
P13;2021-10-22; 93,7 
P13;2021-10-23; 222,5 
P13;2021-10-24; 90,5 
P13;2021-10-25; 127,5 
P13;2021-10-26; 99,9 
P13;2021-10-27; 164,4 
P13;2021-10-28; 88,9 
P13;2021-10-29; 87,8 
P13;2021-10-30; 87,3 
P13;2021-10-31; 87,7 
P13;2021-11-01; 92,2 
P13;2021-11-02; 92,9 
P13;2021-11-03; 95,4 
P13;2021-11-04; 94,2 
P13;2021-11-05; 92,9 
P13;2021-11-06; 94,8 
P13;2021-11-07; 93,2 
P13;2021-11-08; 94,7 
P13;2021-11-09; 159,1 
P13;2021-11-10; 94,3 
P13;2021-11-11; 94,3 
P13;2021-11-12; 93,6 
P13;2021-11-13; 95,8 
P13;2021-11-14; 92,8 
P13;2021-11-15; 92,1 
P13;2021-11-16; 98,1 
P13;2021-11-17; 101,3 
P13;2021-11-18; 105,7 
P13;2021-11-19; 117,9 
P13;2021-11-20; 117,0 
P13;2021-11-21; 110,2 
P13;2021-11-22; 144,2 
P13;2021-11-23; 157,5 
P13;2021-11-24; 154,3 
P13;2021-11-25; 129,5 
P13;2021-11-26; 124,3 
P13;2021-11-27; 95,2 
P13;2021-11-28; 94,6 
P13;2021-11-29; 99,5 
P13;2021-11-30; 178,9 
P13;2021-12-01; 97,1 
P13;2021-12-02; 106,7 
P13;2021-12-03; 111,5 
P13;2021-12-04; 125,3 
P13;2021-12-05; 128,9 
P13;2021-12-06; 128,1 
P13;2021-12-07; 136,2 
P13;2021-12-08; 142,4 
P13;2021-12-09; 170,9 
P13;2021-12-10; 208,1 
P13;2021-12-11; 238,7 
P13;2021-12-12; 257,8 
P13;2021-12-13; 325,7 
P13;2021-12-14; 365,7 
P13;2021-12-15; 439,0 
P13;2021-12-16; 510,9 
P13;2021-12-17; 525,3 
P13;2021-12-18; 539,5 
P13;2021-12-19; 565,4 
P13;2021-12-20; 589,3 
P13;2021-12-21; 587,3 
P13;2021-12-22; 582,9 
P13;2021-12-23; 575,4 
P13;2021-12-24; 576,2 
P13;2021-12-25; 454,6 
P13;2021-12-26; 440,9 
P13;2021-12-27; 456,2 
P13;2021-12-28; 460,5 
P13;2021-12-29; 449,6 
P13;2021-12-30; 443,8 
P13;2021-12-31; 377,5 
P13;2022-01-01; 187,6 
P13;2022-01-02; 226,7 
P13;2022-01-03; 225,2 
P13;2022-01-04; 194,1 
P13;2022-01-05; 203,1 
P13;2022-01-06; 200,5 
P13;2022-01-07; 208,9 
P13;2022-01-08; 204,1 
P13;2022-01-09; 200,1 
P13;2022-01-10; 203,7 
P13;2022-01-11; 254,4 
P13;2022-01-12; 253,5 
P13;2022-01-13; 242,4 
P13;2022-01-14; 249,8 
P13;2022-01-15; 265,3 
P13;2022-01-16; 259,9 
P13;2022-01-17; 264,4 
P13;2022-01-18; 289,3 
P13;2022-01-19; 264,4 
P13;2022-01-20; 314,3 
P13;2022-01-21; 315,9 
P13;2022-01-22; 317,7 
P13;2022-01-23; 315,7 
P13;2022-01-24; 354,3 
P13;2022-01-25; 484,3 
P13;2022-01-26; 414,2 
P13;2022-01-27; 529,6 
P13;2022-01-28; 525,2 
P13;2022-01-29; 527,2 
P13;2022-01-30; 526,6 
P13;2022-01-31; 538,2 
P13;2022-02-01; 611,1 
P13;2022-02-02; 639,2 
P13;2022-02-03; 731,2 
P13;2022-02-04; 640,1 
P13;2022-02-05; 731,1 
P13;2022-02-06; 650,2 
P13;2022-02-07; 721,6 
P13;2022-02-08; 702,4 
P13;2022-02-09; 501,8 
P13;2022-02-10; 442,4 
P13;2022-02-11; 391,6 
P13;2022-02-12; 323,0 
P13;2022-02-13; 324,4 
P13;2022-02-14; 380,7 
P13;2022-02-15; 352,1 
P13;2022-02-16; 357,9 
P13;2022-02-17; 309,5 
P13;2022-02-18; 309,1 
P13;2022-02-19; 313,0 
P13;2022-02-20; 272,0 
P13;2022-02-21; 276,7 
P13;2022-02-22; 290,7 
P13;2022-02-23; 271,5 
P13;2022-02-24; 270,0 
P13;2022-02-25; 252,1 
P13;2022-02-26; 255,9 
P13;2022-02-27; 237,8 
P13;2022-02-28; 301,0 
P13;2022-03-01; 286,6 
P13;2022-03-02; 288,3 
P13;2022-03-03; 249,1 
P13;2022-03-04; 225,0 
P13;2022-03-05; 222,5 
P13;2022-03-06; 199,4 
P13;2022-03-07; 199,7 
P13;2022-03-08; 202,3 
P13;2022-03-09; 198,8 
P13;2022-03-10; 200,6 
P13;2022-03-11; 190,2 
P13;2022-03-12; 189,3 
P13;2022-03-13; 198,3 
P13;2022-03-14; 218,9 
P13;2022-03-15; 230,9 
P13;2022-03-16; 247,6 
P13;2022-03-17; 251,7 
P13;2022-03-18; 215,7 
P13;2022-03-19; 236,7 
P13;2022-03-20; 207,6 
P13;2022-03-21; 228,0 
P13;2022-03-22; 239,2 
P13;2022-03-23; 247,2 
P13;2022-03-24; 245,0 
P13;2022-03-25; 249,1 
P13;2022-03-26; 249,2 
P13;2022-03-27; 250,7 
P13;2022-03-28; 278,0 
P13;2022-03-29; 284,1 
P13;2022-03-30; 296,1 
P13;2022-03-31; 348,7 
P13;2022-04-01; 289,5 
P13;2022-04-02; 284,2 
P13;2022-04-03; 168,5 
P13;2022-04-04; 181,8 
P13;2022-04-05; 219,1 
P13;2022-04-06; 211,9 
P13;2022-04-07; 403,6 
P13;2022-04-08; 159,2 
P13;2022-04-09; 155,2 
P13;2022-04-10; 124,9 
P13;2022-04-11; 140,3 
P13;2022-04-12; 133,9 
P13;2022-04-13; 153,2 
P13;2022-04-14; 126,8 
P13;2022-04-15; 107,4 
P13;2022-04-16; 140,2 
P13;2022-04-17; 104,4 
P13;2022-04-18; 151,9 
P13;2022-04-19; 256,2 
P13;2022-04-20; 168,4 
P13;2022-04-21; 149,2 
P13;2022-04-22; 124,9 
P13;2022-04-23; 123,3 
P13;2022-04-24; 102,3 
P13;2022-04-25; 110,2 
P13;2022-04-26; 113,8 
P13;2022-04-27; 110,8 
P13;2022-04-28; 105,0 
P13;2022-04-29; 99,9 
P13;2022-04-30; 100,0 
P13;2022-05-01; 97,2 
P13;2022-05-02; 98,7 
P13;2022-05-03; 126,3 
P13;2022-05-04; 121,2 
P13;2022-05-05; 110,3 
P13;2022-05-06; 120,7 
P13;2022-05-07; 124,0 
P13;2022-05-08; 115,3 
P13;2022-05-09; 100,6 
P13;2022-05-10; 117,7 
P13;2022-05-11; 96,1 
P13;2022-05-12; 100,7 
P13;2022-05-13; 104,2 
P13;2022-05-14; 101,2 
P13;2022-05-15; 97,3 
P13;2022-05-16; 100,3 
P13;2022-05-17; 132,3 
P13;2022-05-18; 190,7 
P13;2022-05-19; 125,6 
P13;2022-05-20; 120,7 
